ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0106106,cold-induced thermogenesis,24/900,79/6311,1.67989635028167e-4,0.004339544330358488,0.003391835937198879,Acsl1/Adam17/Alpl/Arrdc3/Cebpb/Ces1d/Dync1h1/Ehmt1/Gja1/Igf1r/Igf2bp2/Il15/Kdm3a/Lnpep/Lpin1/Npr3/Per2/Plcl1/Plcl2/Ppargc1b/Prlr/Rbpj/Tlr4/Vegfa,24
GO:0070848,response to growth factor,64/900,291/6311,1.733037568941799e-4,0.004432789479686532,0.0034647173792083,Adam17/Angpt1/Ankrd1/Arid4b/Bdnf/Bmpr1a/Ccbe1/Ccn1/Ccn2/Cd59a/Col4a2/Ern1/Ext1/Fer/Fermt2/Flt1/Fut8/Gab1/Garem1/Got1/Gsk3b/Hivep1/Hspb1/Igf1r/Insr/Itgb5/Kcnd3/Kidins220/Kif16b/Ldlrad4/Mapkapk2/Mef2c/Myocd/Nedd4/Nfia/Nlk/Nrp1/Nus1/Pde8a/Pdgfd/Ppara/Prkce/Prkd1/Ptprk/Rbpj/Runx1/Setx/Slc4a7/Slit2/Smurf1/Sox6/Spred2/Stat3/Stat5b/Tbx20/Tcf7l2/Tgfb2/Tlr4/Tmem108/Tob1/Twf2/Vegfa/Zeb2/Zfp451,64
GO:0001944,vasculature development,71/900,331/6311,1.7390262702849217e-4,0.004432789479686532,0.0034647173792083,Abcc8/Abcc9/Ackr3/Adamts1/Adamts6/Adamts9/Agtr1a/Angpt1/Ankrd17/B4galt1/Bcas3/Bmpr1a/Ccbe1/Ccn1/Ccn2/Cd59a/Cdh13/Cdh2/Col4a1/Col4a2/Col5a1/Dysf/Ednra/Fbxw7/Flt1/Foxo1/Gab1/Gja1/Glul/Hdac9/Heg1/Hk2/Hspb1/Itgb1/Luzp1/Mef2c/Meis1/Myo18b/Myo1e/Myocd/Nedd4/Nfe2l2/Nppb/Npr3/Nrp1/Nus1/Pdgfd/Plpp3/Prickle1/Prkd1/Prox1/Qki/Rbpj/Rora/Runx1/Sema5a/Shb/Slc4a7/Slit2/Srpk2/Stab1/Stard13/Stat3/Tbx20/Tcf7l2/Tgfb2/Tmed2/Tnni3/Vegfa/Zfp950/Zfpm2,71
GO:1990845,adaptive thermogenesis,25/900,84/6311,1.7782487528113035e-4,0.004502947006296517,0.0035195532794561673,Acsl1/Adam17/Alpl/Arrdc3/Cebpb/Ces1d/Clic5/Dync1h1/Ehmt1/Gja1/Igf1r/Igf2bp2/Il15/Kdm3a/Lnpep/Lpin1/Npr3/Per2/Plcl1/Plcl2/Ppargc1b/Prlr/Rbpj/Tlr4/Vegfa,25
GO:0045773,positive regulation of axon extension,11/900,24/6311,1.9627125282236846e-4,0.004937568968060759,0.003859258621027376,Cdh4/Golga4/Gsk3b/Mapt/Nrp1/Ntn1/Pafah1b1/Sema5a/Smurf1/Twf2/Vegfa,11
GO:0001508,action potential,19/900,57/6311,2.0915956746739422e-4,0.005193904356012906,0.004059613200827251,Abcc9/Adra1a/Ank3/Cacna1c/Cacnb2/Camk2d/Cxadr/Dpp6/Dsg2/Dsp/Hcn1/Kcnip2/Kcnn2/Kcnq1/Nedd4l/Rapgef4/Scn5a/Slmap/Snta1,19
GO:0090277,positive regulation of peptide hormone secretion,19/900,57/6311,2.0915956746739422e-4,0.005193904356012906,0.004059613200827251,Abcc8/Adcy8/Cacna1c/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kif5b/Osbp/Oxct1/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Trpc1,19
GO:0051155,positive regulation of striated muscle cell differentiation,12/900,28/6311,2.2039580730446738e-4,0.00540320676633691,0.004223206284117786,Bcl2/Csrp3/Epc1/Gsk3b/Hopx/Mef2c/Mylk3/Myocd/Prkd1/Prox1/Rbm24/Smyd1,12
GO:2000649,regulation of sodium ion transmembrane transporter activity,12/900,28/6311,2.2039580730446738e-4,0.00540320676633691,0.004223206284117786,Ank3/Atp1b1/Camk2d/Hecw2/Kcnq1/Kif5b/Nedd4/Nedd4l/Plcb1/Slmap/Stk39/Wnk2,12
GO:0050877,nervous system process,66/900,305/6311,2.259485636169946e-4,0.005504278616214001,0.004302205162007799,Abcc8/Adarb1/Adcy5/Adcy8/Adra1a/Agtpbp1/Agtr1a/Ank3/Atf6/Atxn1/Bdnf/Btg2/Cacna1c/Cacnb2/Clic5/Cpeb3/Cux2/Dag1/Dlgap1/Dpp6/Ednra/Epm2a/Gsk3b/Hcn1/Itgb1/Itpr1/Kalrn/Kcnq1/Lpin1/Mapt/Mef2c/Meis2/Mycbp2/Myh7/Nav2/Nedd9/Nr4a3/Pafah1b1/Pbx3/Pja2/Plcb1/Ppip5k2/Ppp1r9a/Prkd1/Rapgef4/Rbfox1/Rcan1/Rcan2/Retreg1/Ripor2/Ror1/Rp1/Rps6ka2/Scn5a/Sema5a/Slc24a2/Slc25a12/Slc4a7/Thrb/Tlr4/Tmem108/Tnni3/Uba5/Ubr3/Ush1c/Zmynd8,66
GO:1902903,regulation of supramolecular fiber organization,44/900,183/6311,2.384935317452843e-4,0.005773343419418864,0.004512509193830007,Ankrd23/Baiap2l1/Ccn2/Clasp1/Clip1/Clu/Cryab/Dstn/Dysf/Eln/Fer/Fermt2/Fhod3/Gja1/Hspa8/Kank1/Kank2/Lmod2/Mapt/Mef2c/Mtss1/Mylk3/Nav3/Nck1/Nrp1/Pak2/Pde4dip/Pik3r1/Ppm1e/Ppp1r9a/Prkce/Prkd1/Prox1/Rp1/Sema5a/Slain2/Slit2/Spta1/Sptbn1/Ssh2/Svil/Tpm1/Trim54/Twf2,44
GO:0071396,cellular response to lipid,48/900,205/6311,2.474822738277916e-4,0.005953495449769811,0.004653318017104134,Abca1/Abcb4/Abhd2/Adcy5/Adcy8/Agtr1a/Ankrd1/Atp1a1/Bdnf/Cebpb/Ces1d/Esrrb/Fbxo32/Gramd1b/Gsk3b/Hadhb/Irs1/Kank2/Kdm3a/Lbh/Lpl/Malt1/Mef2c/Mrc1/Nedd4/Nr2c2/Nr3c2/Pdia3/Pid1/Plcb1/Ppargc1b/Ppm1e/Prkaa2/Prkce/Prkd1/Ptges3/Rora/Setx/Smyd3/Strn3/Tead1/Tlr4/Trim24/Trim63/Twf2/Uba5/Ubr5/Ufl1,48
GO:1901379,regulation of potassium ion transmembrane transport,17/900,49/6311,2.5981404057875176e-4,0.0062113306968174875,0.00485484490339374,Abcc8/Abcc9/Ank3/Atp1b1/Casq2/Dpp6/Itgb1/Kcnip2/Kcnip4/Kcnn2/Kcnq1/Nedd4/Nedd4l/Nppa/Nr3c2/Stk39/Wnk2,17
GO:0002793,positive regulation of peptide secretion,19/900,58/6311,2.702468919874735e-4,0.006420865970739416,0.005018619995452887,Abcc8/Adcy8/Cacna1c/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kif5b/Osbp/Oxct1/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Tcf7l2/Trpc1,19
GO:0001503,ossification,38/900,152/6311,2.721046259451426e-4,0.006425341750078858,0.0050221183141828715,Alpl/Ank/Bcl2/Bmpr1a/Ccn1/Ccn2/Cebpb/Dhrs3/Ext1/Fermt2/Fhl2/Gja1/Gsk3b/Hdac4/Igfbp5/Intu/Ipo7/Mef2c/Mgp/Mtss1/Noct/Pbx1/Pex7/Ppargc1b/Prickle1/Prkd1/Rbpj/Runx1/Sik3/Slc20a2/Slc8a1/Smurf1/Tcf7l2/Tent5a/Thrb/Tob1/Tob2/Vegfa,38
GO:0006813,potassium ion transport,26/900,91/6311,2.7515511983668047e-4,0.006457756440557214,0.005047453995463625,Abcc8/Abcc9/Ank3/Atp1a1/Atp1b1/Casq2/Dpp6/Hcn1/Itgb1/Kcnd3/Kcng2/Kcnip2/Kcnip4/Kcnj3/Kcnn2/Kcnq1/Kcnt2/Kif5b/Nedd4/Nedd4l/Nppa/Nr3c2/Nsf/Slc24a2/Stk39/Wnk2,26
GO:0043085,positive regulation of catalytic activity,86/900,424/6311,2.7944140982260593e-4,0.006512696682198752,0.005090395897150055,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Arhgap44/Arrdc3/Asap1/Asph/Bcas3/Bcl2/Btrc/Cab39/Cacna1c/Ccn1/Ccn2/Ccnd3/Clu/Cradd/Dag1/Dapk1/Eif5/Epha4/Ern1/Fam162a/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Gsk3b/Igf1r/Insr/Irs1/Itga1/Itgb1/Kalrn/Lims1/Magi3/Malt1/Mapre2/Mef2c/Myo9a/Ndufa4/Nedd9/Npr3/Nus1/Osbpl8/Parm1/Pdgfd/Pfkfb2/Pip5k1a/Por/Ppargc1b/Ppp1r12a/Ppp1r9a/Prex2/Prkag2/Prlr/Prox1/Prrc1/Ptges3/Ralgapa1/Ralgapa2/Ralgapb/Rap1gap2/Rap1gds1/Rapgef4/Rapgef5/Rapgef6/Ror1/Rps2/Sipa1l2/Stat3/Tab2/Tank/Tbc1d16/Tbc1d4/Tbc1d5/Tead1/Tgfb2/Tlr4/Vegfa/Xrcc4/Zeb2,86
GO:0034764,positive regulation of transmembrane transport,31/900,116/6311,2.808801375019467e-4,0.006512696682198752,0.005090395897150055,Abcc8/Acsl1/Agtr1a/Ank3/Asph/Atp1b1/Cacna1c/Cacnb2/Dpp6/Ednra/Hcn1/Insr/Irs1/Irs2/Itgb1/Kcnip2/Kcnq1/Kif5b/Mef2a/Ndufa4/Nedd4l/Nfe2l2/Nipsnap2/Nppa/Nr4a3/Osbpl8/Pirt/Plcb1/Stk39/Trpc1/Wnk2,31
GO:1902533,positive regulation of intracellular signal transduction,78/900,377/6311,2.8412352005491336e-4,0.006546011575763615,0.005116435187138809,Abra/Ackr3/Adam17/Adra1a/Angpt1/Ank3/Ankrd1/Ankrd17/Arrdc3/Bmpr1a/Camk2d/Ccn2/Cdh13/Cdh2/Clu/Dennd2b/Dnm1l/Ednra/Epha4/Ern1/Fbxw7/Fer/Fermt2/Fgd4/Flt1/Fnip1/Fnip2/Frmd6/Gab1/Garem1/Ghr/Golph3/Gucy1a2/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itga1/Itgb1/Lims1/Magi3/Map3k20/Mapre2/Mef2c/Nck1/Nedd4/Nppa/Nppb/Nr3c2/Nrp1/Osbpl8/Pde8a/Pdgfd/Pja2/Plcb1/Plce1/Prkce/Prkd1/Prox1/Rc3h1/Ror1/Schip1/Sema5a/Sh3rf2/Sik3/Spag9/Spred2/Stk39/Tab2/Tcf7l2/Tfrc/Tgfb2/Tgm2/Tlr4/Tnik/Vegfa/Zeb2,78
GO:1990778,protein localization to cell periphery,43/900,179/6311,2.8571835404735964e-4,0.006546011575763615,0.005116435187138809,Adam22/Ank3/Arhgap44/Atp1b1/Atp2c1/Cacnb2/Camk2d/Cdh2/Clip1/Csrp3/Dag1/Dpp6/Epb41/Epm2a/Golga4/Golph3/Gphn/Gsk3b/Itgb1/Kalrn/Kcnip4/Kif13a/Kif1b/Kif5b/Lztfl1/Map7/Mapk10/Myl12a/Nsf/Optn/Pid1/Pik3r1/Pip5k1a/Rab7/Rapgef4/Rapgef6/Rilpl1/Slmap/Smurf1/Sptbn1/Sqstm1/Tmed2/Tnik,43
GO:0007409,axonogenesis,45/900,190/6311,2.9244291682941086e-4,0.006660430691576346,0.00520586643599163,Adam17/Adarb1/Ank3/Bcl2/Bdnf/Cdh2/Cdh4/Dag1/Dst/Ednra/Enah/Epha4/Ext1/Golga4/Gsk3b/Igf1r/Itgb1/Kalrn/Kif5b/Lama2/Lrtm1/Mapt/Mef2c/Mycbp2/Myot/Nexn/Nfib/Nr4a3/Nrp1/Ntn1/Pafah1b1/Pak2/Plxna2/Plxna4/Prickle1/Raph1/Sema5a/Slit2/Slit3/Smurf1/Tgfb2/Trak2/Twf2/Vegfa/Zeb2,45
GO:0030048,actin filament-based movement,23/900,77/6311,3.0116519065283515e-4,0.006778858589606798,0.005298430993449079,Abcc9/Actc1/Atp1a1/Cacna1c/Cacnb2/Camk2d/Casq2/Dsg2/Dsp/Frmd6/Kcnn2/Kcnq1/Myh6/Myh7/Myh7b/Myo1e/Nedd4l/Pln/Scn5a/Snta1/Tnnt2/Tpm1/Zeb2,23
GO:0060326,cell chemotaxis,23/900,77/6311,3.0116519065283515e-4,0.006778858589606798,0.005298430993449079,Ackr3/Adam17/Agtr1a/Camk1d/Cxadr/Dnm1l/Dysf/Ednra/Flt1/Gab1/Hspb1/Itga1/Itga9/Nedd9/Nrp1/Pdgfd/Pip5k1a/Prkd1/Ripor2/Sema5a/Slit2/Stk39/Vegfa,23
GO:0048661,positive regulation of smooth muscle cell proliferation,18/900,54/6311,3.054324814341644e-4,0.006834939657209877,0.005342264577349093,Adamts1/Agtr1a/Bmpr1a/Camk2d/Cdh13/Ern1/Flt1/Gsk3b/Hdac4/Igf1r/Igfbp5/Nampt/Nr4a3/Pdgfd/Stat5b/Tgm2/Tlr4/Vegfa,18
GO:0086009,membrane repolarization,12/900,29/6311,3.2773722900986043e-4,0.007291679736756952,0.005699257684880932,Atp1a1/Atp1b1/Casq2/Gja1/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Nedd4l/Nppa/Scn5a/Snta1,12
GO:0033674,positive regulation of kinase activity,40/900,164/6311,3.302630920695158e-4,0.007303389573485775,0.005708410223030547,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Cab39/Ccn1/Ccnd3/Clu/Dag1/Epha4/Ern1/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Igf1r/Insr/Irs1/Magi3/Malt1/Mef2c/Nedd9/Osbpl8/Pdgfd/Pfkfb2/Ppp1r9a/Prkag2/Prlr/Prox1/Prrc1/Ror1/Tab2/Tead1/Tgfb2/Tlr4/Vegfa/Zeb2,40
GO:0086001,cardiac muscle cell action potential,13/900,33/6311,3.320585023018994e-4,0.007303389573485775,0.005708410223030547,Ank3/Cacna1c/Cacnb2/Camk2d/Cxadr/Dsg2/Dsp/Kcnn2/Kcnq1/Nedd4l/Scn5a/Slmap/Snta1,13
GO:0030278,regulation of ossification,17/900,50/6311,3.4226533424027447e-4,0.007485109497106912,0.005850444529059237,Ank/Bcl2/Bmpr1a/Ccn1/Dhrs3/Gja1/Intu/Mef2c/Mgp/Pbx1/Rbpj/Slc20a2/Slc8a1/Smurf1/Tent5a/Thrb/Tob2,17
GO:0019722,calcium-mediated signaling,22/900,73/6311,3.52473852435144e-4,0.007664812757191353,0.005990902588520022,Ackr3/Agtr1a/Atp1b1/Casq2/Cdh13/Cmya5/Fhl2/Gsk3b/Hdac4/Itpr1/Mapt/Myh7b/Myoz2/Ncald/Pln/Ppp1r9a/Prkd1/Rcan1/Rcan2/Slc8a1/Tnni3/Tox3,22
GO:0001667,ameboidal-type cell migration,47/900,203/6311,3.765902933830931e-4,0.008143236175458007,0.006364843633878652,Adam17/Adamts9/Angpt1/Arid5b/Atp5f1a/Bcas3/Ccbe1/Cdh13/Cdh2/Clasp1/Ednra/Fbxw7/Fer/Fut8/Glul/Hdac9/Hspb1/Irs1/Irs2/Itgb1/Kank1/Kank2/Mapre2/Mef2c/Nfe2l2/Nrp1/Nus1/Pafah1b1/Pdlim1/Pdpk1/Pip5k1a/Plpp3/Prkce/Prkd1/Prox1/Ptprg/Schip1/Sema5a/Slc8a1/Slit2/Stard13/Tgfb2/Tns1/Vegfa/Wdpcp/Ythdf3/Zeb2,47
GO:0050769,positive regulation of neurogenesis,31/900,118/6311,3.8957764614313867e-4,0.008377007597792965,0.006547561968109911,Atxn1/Bdnf/Caprin1/Cdh4/Cux2/Dag1/Dnm1l/Epha4/Flt1/Golga4/Gsk3b/Itgb1/Kalrn/Mapt/Mfn1/Nrp1/Ntn1/Pafah1b1/Plxna2/Plxna4/Qki/Sema5a/Smurf1/Spen/Tgm2/Tnik/Twf2/Ufl1/Vegfa/Xrcc4/Zeb2,31
GO:0048863,stem cell differentiation,26/900,93/6311,4.007027286369762e-4,0.008568360014020674,0.006697125137102211,Bcl2/Bmpr1a/Cdh2/Chd2/Ednra/Esrrb/Ext1/Gsk3b/Itgb1/Kdm3a/Lbh/Mef2c/Mllt3/Msi2/Myocd/Nfe2l2/Nrp1/Prickle1/Rbm24/Rbpj/Sema5a/Sox6/Stat3/Tgfb2/Ufl1/Zeb2,26
GO:0072001,renal system development,35/900,139/6311,4.057955865905768e-4,0.008629321617608455,0.0067447734020114475,Adamts1/Adamts6/Agtr1a/Angpt1/Arid5b/Bcl2/Bdnf/Bicc1/Col4a1/Ctnnd1/Ednra/Epha4/Ext1/Hs2st1/Kank2/Kif26b/Mef2c/Mtss1/Myo1e/Myocd/Nfia/Nrp1/Pbx1/Pdgfd/Plce1/Prickle1/Qrich1/Rarb/Schip1/Slit2/Tet2/Tgfb2/Vegfa/Wdpcp/Zfp950,35
GO:0086003,cardiac muscle cell contraction,15/900,42/6311,4.1508190863876057e-4,0.008746168827282767,0.006836102475933366,Abcc9/Atp1a1/Cacna1c/Cacnb2/Camk2d/Casq2/Dsg2/Dsp/Kcnn2/Kcnq1/Myh7b/Nedd4l/Pln/Scn5a/Snta1,15
GO:0001932,regulation of protein phosphorylation,84/900,417/6311,4.158349949058837e-4,0.008746168827282767,0.006836102475933366,Adam17/Adarb1/Adcy8/Adra1a/Agtr1a/Angpt1/Bcl2/Bdnf/Cab39/Cblb/Ccn1/Ccn2/Ccnd3/Ccng1/Chordc1/Clu/Ctnnd1/Dag1/Ednra/Epha4/Epm2a/Ern1/Fam20a/Fbxw7/Fer/Fermt2/Fgd4/Flt1/Fnip1/Fnip2/Gab1/Ghr/Gsk3b/Heg1/Hspa4/Hspb1/Il15/Insr/Itgb1/Magi3/Malt1/Mef2c/Myocd/Nck1/Nedd9/Nnt/Nppa/Nrp1/Osbp/Osbpl8/Pak2/Pdgfd/Pid1/Pik3r1/Pkia/Plce1/Plpp3/Ppm1e/Ppp1r9a/Prkag2/Prkce/Prkd1/Prlr/Prox1/Prrc1/Shb/Slc8a1/Slco3a1/Slit2/Smyd3/Spag9/Spred2/Sqstm1/Suz12/Tab2/Tead1/Tfrc/Tgfb2/Tlr4/Tmed2/Tnik/Ttn/Vegfa/Zeb2,84
GO:0021952,central nervous system projection neuron axonogenesis,8/900,15/6311,4.203798234469627e-4,0.008793706198083475,0.006873258211735809,Adarb1/Epha4/Mycbp2/Nfib/Pafah1b1/Plxna4/Slit2/Zeb2,8
GO:0006937,regulation of muscle contraction,22/900,74/6311,4.355146106752529e-4,0.009061058035075937,0.007082223370184198,Adra1a/Atp1a1/Atp1b1/Cacna1c/Casq2/Ccn2/Dsg2/Dsp/Flt1/Hdac4/Kcnq1/Myh7/Myh7b/Myl3/Myocd/Nppa/Pln/Prkd1/Scn5a/Slc8a1/Tnni3/Tnnt2,22
GO:0045860,positive regulation of protein kinase activity,36/900,145/6311,4.5089603006615893e-4,0.009330638815723902,0.007292930695693731,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Cab39/Ccn1/Ccnd3/Clu/Dag1/Epha4/Ern1/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Insr/Magi3/Malt1/Mef2c/Nedd9/Osbpl8/Pdgfd/Ppp1r9a/Prkag2/Prlr/Prox1/Prrc1/Tab2/Tead1/Tgfb2/Tlr4/Vegfa/Zeb2,36
GO:0007610,behavior,57/900,261/6311,4.711575002496366e-4,0.009697781916902948,0.007579893812065643,Abcc8/Adam22/Adarb1/Adcy5/Adcy8/Agtpbp1/Agtr1a/Arrdc3/Atxn1/Bcl2/Bdnf/Btg2/Cacna1c/Cpeb3/Cux2/Dach1/Epha4/Epm2a/Ext1/Fign/Gja1/Hcn1/Hdac4/Insr/Itgb1/Kalrn/Kcnq1/Lsamp/Mapk10/Mapt/Mef2c/Meis1/Meis2/Mir133a-1hg/Nav2/Nedd9/Nr2c2/Nr4a3/Pafah1b1/Pbx3/Pirt/Pja2/Plcb1/Ppara/Prex2/Prkce/Ptgds/Rcan1/Rcan2/Runx1/Slc24a2/Slc4a7/Stat3/Thrb/Trmt1l/Ubr3/Vps13a,57
GO:0060485,mesenchyme development,29/900,109/6311,4.737774307158238e-4,0.00969983686609152,0.0075814999831233165,Bcl2/Bmpr1a/Cdh2/Clasp1/Dag1/Ednra/Epha4/Ext1/Fermt2/Gja1/Gsk3b/Ldlrad4/Mef2c/Myocd/Nedd4/Nrp1/Prickle1/Rbm24/Rbpj/Sema5a/Spred2/Tbx20/Tcf7l2/Tead1/Tgfb2/Timp3/Usf3/Vegfa/Zeb2,29
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,7/900,12/6311,4.8194602551460163e-4,0.009814869059289426,0.007671410420054199,Atf3/Atf6/Cebpb/Ces1d/Nfe2l2/Rbpj/Vegfa,7
GO:0001934,positive regulation of protein phosphorylation,58/900,267/6311,4.8606366827994414e-4,0.009846626627418446,0.007696232487224821,Adam17/Adcy8/Adra1a/Agtr1a/Angpt1/Bcl2/Bdnf/Cab39/Ccn1/Ccn2/Ccnd3/Clu/Ctnnd1/Dag1/Ednra/Epha4/Ern1/Fam20a/Fbxw7/Fermt2/Fgd4/Flt1/Fnip1/Fnip2/Gab1/Ghr/Gsk3b/Il15/Insr/Itgb1/Magi3/Malt1/Mef2c/Nedd9/Nrp1/Osbp/Osbpl8/Pak2/Pdgfd/Pik3r1/Plpp3/Ppp1r9a/Prkag2/Prkd1/Prlr/Prox1/Prrc1/Slco3a1/Smyd3/Sqstm1/Tab2/Tead1/Tfrc/Tgfb2/Tlr4/Tnik/Vegfa/Zeb2,58
GO:0009617,response to bacterium,40/900,167/6311,4.911670566038463e-4,0.009897916234912065,0.007736321012806794,Abca1/Adam17/Adamts9/Adgrl2/Ankrd1/Ankrd17/Bnip3/Cebpb/Ednra/Fam20a/Fer/Hadhb/Hmcn1/Lpl/Malt1/Mapkapk2/Mapkapk3/Mef2c/Mrc1/Nexn/Nfib/Noct/Nr2c2/Optn/Ppm1e/Prkce/Prkd1/Prlr/Rab7/Rbpj/Resf1/Snx3/St13/Stab1/Stat5b/Stox2/Tab2/Tent5a/Tlr4/Tnnt2,40
GO:0071417,cellular response to organonitrogen compound,59/900,273/6311,5.003858165034443e-4,0.009981426567762497,0.0078015936143811014,Adcy5/Adcy8/Agtr1a/Casq2/Cebpb/Col4a1/Cpeb1/Cpeb3/Csrp3/Dnmt3a/Ednra/Epha4/Fer/Foxo1/Ghr/Gja1/Golph3/Gpam/Grb14/Gsk3b/Hcn1/Hdac9/Hsp90b1/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itpr1/Kank1/Kcnq1/Lpin1/Lpl/Mef2c/Nck1/Nfe2l2/Nr3c2/Nr4a3/Osbpl8/Pdgfd/Pdpk1/Pid1/Pik3r1/Plcb1/Prkd1/Rap1gds1/Sesn1/Slc25a33/Slc39a14/Slc8a1/Slit2/Socs2/Stat3/Stat5b/Tbc1d4/Tgm2/Tlr4/Trpc1/Ubr2,59
GO:0055117,regulation of cardiac muscle contraction,16/900,47/6311,5.004976169337911e-4,0.009981426567762497,0.0078015936143811014,Adra1a/Atp1a1/Atp1b1/Cacna1c/Casq2/Ccn2/Dsg2/Dsp/Hdac4/Kcnq1/Myh7b/Nppa/Pln/Scn5a/Slc8a1/Tnni3,16
GO:0043266,regulation of potassium ion transport,18/900,56/6311,5.055267746598723e-4,0.010029755441576539,0.007839367997709797,Abcc8/Abcc9/Ank3/Atp1b1/Casq2/Dpp6/Itgb1/Kcnip2/Kcnip4/Kcnn2/Kcnq1/Kif5b/Nedd4/Nedd4l/Nppa/Nr3c2/Stk39/Wnk2,18
GO:0046887,positive regulation of hormone secretion,21/900,70/6311,5.105876399122235e-4,0.010033446334997434,0.007842252840908143,Abcc8/Adcy8/Cacna1c/Gja1/Glud1/Glul/Irs1/Irs2/Itpr1/Kif5b/Nppa/Osbp/Oxct1/Pfkfb2/Plcb1/Prkce/Prkd1/Rapgef4/Runx1/Tcf7l2/Trpc1,21
GO:0051338,regulation of transferase activity,69/900,331/6311,5.109263397400616e-4,0.010033446334997434,0.007842252840908143,Adam17/Adarb1/Adcy8/Adra1a/Agtr1a/Angpt1/Arrdc3/Btrc/Cab39/Cblb/Ccn1/Ccnd3/Ccng1/Chordc1/Clu/Cox11/Dag1/Dnm1l/Epha4/Epm2a/Ern1/Fbxw7/Fermt2/Fgd4/Flt1/Gab1/Ghr/Gsk3b/Heg1/Hspb1/Igf1r/Insr/Irs1/Irs2/Ldb2/Magi3/Malt1/Mapt/Mef2c/Myocd/Nedd9/Nppa/Osbpl8/Parm1/Parp4/Pdgfd/Pfkfb2/Pik3r1/Pkia/Plce1/Ppm1e/Ppp1r9a/Prkag2/Prlr/Prox1/Prrc1/Ptges3/Ror1/Rps2/Shb/Slc8a1/Smyd3/Tab2/Tead1/Tgfb2/Tlr4/Ttn/Vegfa/Zeb2,69
GO:0010243,response to organonitrogen compound,84/900,420/6311,5.279698291447639e-4,0.010245928988879915,0.0080083316378058,Abcc9/Adcy5/Adcy8/Agtr1a/Alpl/Asph/Bcl2/Bdnf/Canx/Casq2/Ccnd3/Cdh13/Cebpb/Ces1d/Col4a1/Cpeb1/Cpeb3/Crem/Csrp3/Dnajb2/Dnmt3a/Ecpas/Ednra/Epha4/Ern1/Ext1/Faf1/Fer/Foxo1/Ghr/Gja1/Golph3/Gpam/Grb14/Gsk3b/Hadha/Hcn1/Hdac9/Herpud1/Hsp90b1/Igf1r/Igfbp5/Insr/Irs1/Irs2/Itgb1/Itpr1/Kank1/Kcnq1/Lpin1/Lpl/Mef2c/Nck1/Nfe2l2/Nr3c2/Nr4a3/Osbpl8/Pdgfd/Pdpk1/Pid1/Pik3r1/Plcb1/Ppara/Prkaa2/Prkce/Prkd1/Rap1gds1/Sesn1/Slc25a33/Slc39a14/Slc8a1/Slit2/Socs2/Stat3/Stat5b/Tbc1d4/Tgm2/Tlr4/Trpc1/Ubac2/Ube4a/Ubr2/Ufl1/Usp13,84
GO:0009628,response to abiotic stimulus,85/900,426/6311,5.28897710490155e-4,0.010245928988879915,0.0080083316378058,Abcc8/Adam17/Ankrd1/Ankrd23/Atp1a1/Atp1b1/Atxn1/Babam2/Bag3/Bcl2/Bhlhe40/Bnip3/Cacna1c/Camk2d/Ces1d/Chordc1/Cop1/Cpeb1/Cradd/Cryab/Csrp3/D7Ertd443e/Dag1/Dnaja2/Dnmt3a/Dysf/Ednra/Egln3/Epha4/Ext1/Fam162a/Fbxl17/Fbxo32/Fbxw7/Flt1/Foxo1/Gja1/Got1/Gsk3b/Gucy1a2/Hspb1/Itgb1/Itpr1/Kcnq1/Map3k20/Map7/Mapk10/Mapt/Mb/Meis2/Nabp1/Nedd4/Nedd4l/Nfe2l2/Nlk/Nppb/Pdpk1/Per2/Pik3r1/Pirt/Ppara/Ppp1cb/Prickle1/Prkce/Ptprk/Rbpj/Ripor2/Rora/Rp1/Sema5a/Sik1/Slc8a1/Stat3/Stk39/Tank/Tgfb2/Tlr4/Trim63/Tsc22d2/Ttn/Ube2b/Usp28/Vegfa/Xrcc4/Zeb2,85
